,createdAt,platformId,platformCode,channelId,channelCode,deviceCategory,total,tax,delivery,revenue,profit,quantity
1559,2020-03-18,308_adwords,AdWords,308_adwords_pla,adwords_pla,mobile,12825,2692,1765,10771,0.0,36
1560,2020-03-18,308_adwords,AdWords,308_adwords_rem,adwords_rem,desktop,5769,1212,257,5636,0.0,7
1561,2020-03-18,308_heurekacz,HeurekaCz,308_heureka,heureka,desktop,510,107,116,394,0.0,1
1562,2020-03-18,308_notset,notset,308_direct,direct,desktop,46175,9698,2152,47154,0.0,34
1563,2020-03-18,308_notset,notset,308_direct,direct,mobile,1724,362,200,1570,0.0,3
1564,2020-03-18,308_notset,notset,308_internal,internal,desktop,711,142,116,560,0.0,4
1565,2020-03-18,308_notset,notset,308_notset,notset,desktop,1358,285,116,1287,0.0,4
1566,2020-03-18,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,desktop,16036,3368,372,15921,0.0,7
1567,2020-03-18,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,mobile,3483,731,116,3377,0.0,19
1568,2020-03-18,308_silverpop,Silverpop,308_emailing,emailing,desktop,41396,8694,3061,38785,0.0,72
1569,2020-03-18,308_silverpop,Silverpop,308_emailing,emailing,mobile,5444,1144,464,4918,0.0,10
1570,2020-03-18,308_sklik,Sklik,308_sklik_bra,sklik_bra,desktop,10839,2276,256,10548,0.0,13
1571,2020-03-18,308_sklik,Sklik,308_sklik_pla,sklik_pla,mobile,643,135,116,491,0.0,2
1572,2020-03-18,308_sklik,Sklik,308_sklik_rem,sklik_rem,desktop,562,118,116,410,0.0,1
1573,2020-03-18,308_zbozicz,ZboziCz,308_zbozi,zbozi,desktop,2267,476,348,1849,0.0,12
1574,2020-03-19,308_adwords,AdWords,308_adwords_bra,adwords_bra,desktop,30182,6339,977,29479,0.0,48
1575,2020-03-19,308_adwords,AdWords,308_adwords_bra,adwords_bra,tablet,1846,388,116,1695,0.0,4
1576,2020-03-19,308_adwords,AdWords,308_adwords_pla,adwords_pla,desktop,82032,17228,3708,79245,0.0,111
1577,2020-03-19,308_adwords,AdWords,308_adwords_pla,adwords_pla,mobile,14087,2959,1765,12309,0.0,48
1578,2020-03-19,308_adwords,AdWords,308_adwords_pla,adwords_pla,tablet,985,207,116,833,0.0,1
1579,2020-03-19,308_heurekacz,HeurekaCz,308_heureka,heureka,desktop,257,54,116,141,0.0,1
1580,2020-03-19,308_heurekacz,HeurekaCz,308_heureka,heureka,mobile,1759,369,200,1524,0.0,2
1581,2020-03-19,308_notset,notset,308_direct,direct,desktop,34935,7336,1508,35043,0.0,19
1582,2020-03-19,308_notset,notset,308_notset,notset,desktop,2805,589,232,2538,0.0,23
1583,2020-03-19,308_notset,notset,308_organic,organic,desktop,8555,1797,1146,7498,0.0,23
1584,2020-03-19,308_notset,notset,308_referral,referral,desktop,1567,329,116,1503,0.0,2
1585,2020-03-19,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,mobile,843,177,116,691,0.0,1
1586,2020-03-19,308_silverpop,Silverpop,308_emailing,emailing,desktop,43434,9121,2726,41923,0.0,76
1587,2020-03-19,308_silverpop,Silverpop,308_emailing,emailing,tablet,1507,316,116,1436,0.0,3
1588,2020-03-19,308_sklik,Sklik,308_sklik_bra,sklik_bra,desktop,5753,1209,373,5521,0.0,8
1589,2020-03-19,308_sklik,Sklik,308_sklik_pla,sklik_pla,desktop,656,138,116,539,0.0,1
1590,2020-03-19,308_sklik,Sklik,308_sklik_rem,sklik_rem,desktop,3037,638,116,2886,0.0,4
1591,2020-03-19,308_zbozicz,ZboziCz,308_zbozi,zbozi,desktop,270,57,116,119,0.0,1
1592,2020-03-20,308_adwords,AdWords,308_adwords_bra,adwords_bra,desktop,5937,1246,348,5650,0.0,12
1593,2020-03-20,308_adwords,AdWords,308_adwords_bra,adwords_bra,mobile,2564,538,116,2412,0.0,7
1594,2020-03-20,308_adwords,AdWords,308_adwords_bra,adwords_bra,tablet,16552,3476,799,16833,0.0,4
1595,2020-03-20,308_adwords,AdWords,308_adwords_pla,adwords_pla,desktop,56237,11809,4122,53302,0.0,97
1596,2020-03-20,308_adwords,AdWords,308_adwords_pla,adwords_pla,mobile,29616,6217,5271,25122,0.0,124
1597,2020-03-20,308_adwords,AdWords,308_adwords_rem,adwords_rem,desktop,2922,604,232,2746,0.0,19
1598,2020-03-20,308_heurekacz,HeurekaCz,308_heureka,heureka,mobile,611,128,141,435,0.0,1
1599,2020-03-20,308_notset,notset,308_direct,direct,desktop,19233,4039,659,19620,0.0,13
1600,2020-03-20,308_notset,notset,308_direct,direct,mobile,4317,907,116,4165,0.0,1
1601,2020-03-20,308_notset,notset,308_internal,internal,mobile,444,93,116,328,0.0,1
1602,2020-03-20,308_notset,notset,308_organic,organic,desktop,24499,5144,1895,22523,0.0,22
1603,2020-03-20,308_notset,notset,308_organic,organic,mobile,2025,425,257,1733,0.0,3
1604,2020-03-20,308_notset,notset,308_referral,referral,desktop,2148,451,116,1996,0.0,1
1605,2020-03-20,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,desktop,21656,4546,721,21117,0.0,29
1606,2020-03-20,308_silverpop,Silverpop,308_emailing,emailing,desktop,48261,10134,2932,45991,0.0,117
1607,2020-03-20,308_silverpop,Silverpop,308_emailing,emailing,mobile,4386,921,464,3861,0.0,5
1608,2020-03-20,308_silverpop,Silverpop,308_emailing,emailing,tablet,1247,262,116,1130,0.0,1
1609,2020-03-20,308_sklik,Sklik,308_sklik_bra,sklik_bra,desktop,11734,2464,232,11851,0.0,5
1610,2020-03-20,308_zbozicz,ZboziCz,308_zbozi,zbozi,mobile,659,138,116,543,0.0,3
1611,2020-03-21,308_adwords,AdWords,308_adwords_bra,adwords_bra,desktop,914,192,116,798,0.0,2
1612,2020-03-21,308_adwords,AdWords,308_adwords_bra,adwords_bra,tablet,2878,604,140,2703,0.0,2
1613,2020-03-21,308_adwords,AdWords,308_adwords_pla,adwords_pla,desktop,16773,3522,1815,14850,0.0,116
1614,2020-03-21,308_adwords,AdWords,308_adwords_pla,adwords_pla,mobile,11290,2370,2420,8549,0.0,40
1615,2020-03-21,308_adwords,AdWords,308_adwords_pla,adwords_pla,tablet,758,160,232,490,0.0,2
1616,2020-03-21,308_heurekacz,HeurekaCz,308_heureka,heureka,desktop,33356,7005,1313,33923,0.0,13
1617,2020-03-21,308_notset,notset,308_direct,direct,desktop,1991,419,232,1758,0.0,6
1618,2020-03-21,308_notset,notset,308_facebook,facebook,desktop,1173,246,116,1057,0.0,1
1619,2020-03-21,308_notset,notset,308_organic,organic,desktop,25561,5367,1071,24383,0.0,17
1620,2020-03-21,308_notset,notset,308_organic,organic,tablet,1627,342,141,1451,0.0,1
1621,2020-03-21,308_notset,notset,308_referral,referral,mobile,1300,273,116,1184,0.0,1
1622,2020-03-21,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,desktop,75305,15814,2136,74979,0.0,7
1623,2020-03-21,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,mobile,1692,356,232,1390,0.0,2
1624,2020-03-21,308_silverpop,Silverpop,308_emailing,emailing,desktop,33744,7086,2344,31386,0.0,47
1625,2020-03-21,308_silverpop,Silverpop,308_emailing,emailing,mobile,461,97,141,320,0.0,1
1626,2020-03-21,308_sklik,Sklik,308_sklik_bra,sklik_bra,desktop,26041,5470,1397,25808,0.0,15
1627,2020-03-21,308_sklik,Sklik,308_sklik_bra,sklik_bra,mobile,233,49,116,116,0.0,1
1628,2020-03-21,308_sklik,Sklik,308_sklik_pla,sklik_pla,desktop,1746,367,116,1595,0.0,1
1629,2020-03-21,308_sklik,Sklik,308_sklik_pla,sklik_pla,tablet,1429,300,116,1358,0.0,3
1630,2020-03-21,308_sklik,Sklik,308_sklik_rem,sklik_rem,desktop,7685,1614,372,7322,0.0,6
1631,2020-03-21,308_sklik,Sklik,308_sklik_sea,sklik_sea,desktop,917,193,116,800,0.0,7
1632,2020-03-21,308_zbozicz,ZboziCz,308_zbozi,zbozi,desktop,197,41,116,81,0.0,1
1633,2020-03-22,308_adwords,AdWords,308_adwords_bra,adwords_bra,desktop,38937,8178,1494,38947,0.0,179
1634,2020-03-22,308_adwords,AdWords,308_adwords_bra,adwords_bra,mobile,12964,2722,140,13923,0.0,7
1635,2020-03-22,308_adwords,AdWords,308_adwords_pla,adwords_pla,desktop,44296,9302,2237,42709,0.0,87
1636,2020-03-22,308_adwords,AdWords,308_adwords_pla,adwords_pla,mobile,20593,4323,2909,17278,0.0,43
1637,2020-03-22,308_adwords,AdWords,308_adwords_pla,adwords_pla,tablet,4572,960,348,4188,0.0,8
1638,2020-03-22,308_adwords,AdWords,308_adwords_sea,adwords_sea,mobile,875,184,116,723,0.0,1
1639,2020-03-22,308_heurekacz,HeurekaCz,308_heureka,heureka,mobile,560,117,257,302,0.0,19
1640,2020-03-22,308_notset,notset,308_direct,direct,desktop,12021,2525,953,11274,0.0,31
1641,2020-03-22,308_notset,notset,308_direct,direct,mobile,1559,327,116,1407,0.0,2
1642,2020-03-22,308_notset,notset,308_internal,internal,mobile,1173,235,116,1056,0.0,1
1643,2020-03-22,308_notset,notset,308_organic,organic,desktop,2710,569,388,2217,0.0,7
1644,2020-03-22,308_notset,notset,308_organic,organic,mobile,4163,874,232,4022,0.0,21
1645,2020-03-22,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,desktop,31281,6569,727,32476,0.0,34
1646,2020-03-22,308_silverpop,Silverpop,308_emailing,emailing,desktop,51432,10800,3267,49561,0.0,74
1647,2020-03-22,308_sklik,Sklik,308_sklik_bra,sklik_bra,desktop,2739,575,257,2457,0.0,4
1648,2020-03-22,308_sklik,Sklik,308_sklik_pla,sklik_pla,desktop,1602,336,116,1450,0.0,1
1649,2020-03-22,308_sklik,Sklik,308_sklik_rem,sklik_rem,desktop,2878,604,140,2748,0.0,3
1650,2020-03-22,308_zbozicz,ZboziCz,308_zbozi,zbozi,mobile,838,176,116,687,0.0,1
1651,2020-03-23,308_adwords,AdWords,308_adwords_bra,adwords_bra,desktop,92786,19477,3650,90442,0.0,118
1652,2020-03-23,308_adwords,AdWords,308_adwords_bra,adwords_bra,mobile,6157,1293,257,6076,0.0,30
1653,2020-03-23,308_adwords,AdWords,308_adwords_bra,adwords_bra,tablet,1357,285,116,1286,0.0,8
1654,2020-03-23,308_adwords,AdWords,308_adwords_pla,adwords_pla,desktop,46090,9681,3161,42731,0.0,54
1655,2020-03-23,308_adwords,AdWords,308_adwords_pla,adwords_pla,mobile,13268,2787,2072,10956,0.0,28
1656,2020-03-23,308_adwords,AdWords,308_adwords_pla,adwords_pla,tablet,1625,342,232,1322,0.0,5
1657,2020-03-23,308_heurekacz,HeurekaCz,308_heureka,heureka,desktop,15109,3173,200,14874,0.0,3
1658,2020-03-23,308_notset,notset,308_direct,direct,desktop,30598,6426,1208,29518,0.0,87
1659,2020-03-23,308_notset,notset,308_facebook,facebook,desktop,3533,742,200,3298,0.0,3
1660,2020-03-23,308_notset,notset,308_notset,notset,mobile,874,184,116,758,0.0,5
1661,2020-03-23,308_notset,notset,308_organic,organic,desktop,15797,3318,812,14925,0.0,17
1662,2020-03-23,308_notset,notset,308_organic,organic,mobile,1303,274,116,1233,0.0,3
1663,2020-03-23,308_notset,notset,308_referral,referral,desktop,12437,2612,930,11436,0.0,3
1664,2020-03-23,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,desktop,19835,4166,489,20420,0.0,9
1665,2020-03-23,308_silverpop,Silverpop,308_emailing,emailing,desktop,38300,8041,2075,36441,0.0,34
1666,2020-03-23,308_silverpop,Silverpop,308_emailing,emailing,mobile,3858,810,256,3578,0.0,7
1667,2020-03-23,308_sklik,Sklik,308_sklik_bra,sklik_bra,desktop,37352,7844,891,38605,0.0,23
1668,2020-03-23,308_sklik,Sklik,308_sklik_pla,sklik_pla,desktop,806,169,257,514,0.0,3
1669,2020-03-23,308_sklik,Sklik,308_sklik_rem,sklik_rem,desktop,1138,239,116,1021,0.0,1
1670,2020-03-23,308_sklik,Sklik,308_sklik_rem,sklik_rem,mobile,327,69,116,210,0.0,1
1671,2020-03-24,308_adwords,AdWords,308_adwords_bra,adwords_bra,desktop,22534,4733,1061,21840,0.0,35
1672,2020-03-24,308_adwords,AdWords,308_adwords_bra,adwords_bra,tablet,2316,486,116,2200,0.0,4
1673,2020-03-24,308_adwords,AdWords,308_adwords_pla,adwords_pla,desktop,61495,12915,3755,57872,0.0,142
1674,2020-03-24,308_adwords,AdWords,308_adwords_pla,adwords_pla,mobile,10488,2203,2022,8144,0.0,31
1675,2020-03-24,308_adwords,AdWords,308_adwords_pla,adwords_pla,tablet,404,85,116,288,0.0,1
1676,2020-03-24,308_heurekacz,HeurekaCz,308_heureka,heureka,desktop,2690,565,270,2384,0.0,1
1677,2020-03-24,308_notset,notset,308_direct,direct,desktop,20739,4354,1244,19817,0.0,51
1678,2020-03-24,308_notset,notset,308_direct,direct,mobile,457,96,116,341,0.0,1
1679,2020-03-24,308_notset,notset,308_internal,internal,desktop,926,185,116,775,0.0,1
1680,2020-03-24,308_notset,notset,308_internal,internal,mobile,1103,254,116,987,0.0,2
1681,2020-03-24,308_notset,notset,308_organic,organic,desktop,24038,5047,1093,22847,0.0,25
1682,2020-03-24,308_notset,notset,308_organic,organic,mobile,7027,1475,348,6765,0.0,17
1683,2020-03-24,308_notset,notset,308_referral,referral,desktop,3481,731,232,3294,0.0,27
1684,2020-03-24,308_notset,notset,308_referral,referral,mobile,968,203,116,852,0.0,4
1685,2020-03-24,308_silverpop,Silverpop,308_emailing,emailing,desktop,58104,12200,3058,55177,0.0,57
1686,2020-03-24,308_silverpop,Silverpop,308_emailing,emailing,mobile,5106,1072,256,4824,0.0,3
1687,2020-03-24,308_sklik,Sklik,308_sklik_bra,sklik_bra,desktop,8793,1847,773,8019,0.0,11
1688,2020-03-24,308_sklik,Sklik,308_sklik_bra,sklik_bra,mobile,2536,532,116,2437,0.0,3
1689,2020-03-24,308_sklik,Sklik,308_sklik_rem,sklik_rem,desktop,4769,1001,116,4653,0.0,8
1690,2020-03-25,308_adwords,AdWords,308_adwords_bra,adwords_bra,desktop,17567,3689,1005,17670,0.0,12
1691,2020-03-25,308_adwords,AdWords,308_adwords_pla,adwords_pla,desktop,37079,7786,2577,34952,0.0,179
1692,2020-03-25,308_adwords,AdWords,308_adwords_pla,adwords_pla,mobile,13766,2892,1533,12109,0.0,49
1693,2020-03-25,308_adwords,AdWords,308_adwords_pla,adwords_pla,tablet,1356,285,116,1250,0.0,2
1694,2020-03-25,308_adwords,AdWords,308_adwords_rem,adwords_rem,desktop,6213,1305,256,6116,0.0,10
1695,2020-03-25,308_adwords,AdWords,308_adwords_sea,adwords_sea,desktop,2432,511,116,2316,0.0,1
1696,2020-03-25,308_heurekacz,HeurekaCz,308_heureka,heureka,desktop,6190,1300,397,5757,0.0,3
1697,2020-03-25,308_notset,notset,308_direct,direct,desktop,17483,3671,953,16408,0.0,25
1698,2020-03-25,308_notset,notset,308_notset,notset,desktop,3974,834,232,3900,0.0,16
1699,2020-03-25,308_notset,notset,308_organic,organic,desktop,1811,380,232,1507,0.0,3
1700,2020-03-25,308_notset,notset,308_organic,organic,mobile,350,74,116,234,0.0,1
1701,2020-03-25,308_notset,notset,308_referral,referral,desktop,1181,248,116,1064,0.0,2
1702,2020-03-25,308_silverpop,Silverpop,308_emailing,emailing,desktop,84447,17735,3645,82776,0.0,106
1703,2020-03-25,308_silverpop,Silverpop,308_emailing,emailing,mobile,6806,1430,514,6309,0.0,11
1704,2020-03-25,308_sklik,Sklik,308_sklik_bra,sklik_bra,desktop,1518,319,232,1216,0.0,4
1705,2020-03-25,308_sklik,Sklik,308_sklik_pla,sklik_pla,desktop,1104,232,116,988,0.0,1
1706,2020-03-25,308_sklik,Sklik,308_sklik_rem,sklik_rem,desktop,13051,2741,432,12876,0.0,4
